143	183
203	214
122	204
51	200
144	211
74	239
59	145
49	52
10	26
67	71
0	28
205	237
104	111
33	53
206	222
234	239
1	3
1	6
105	235
147	232
199	213
75	88
165	167
94	102
155	159
3	67
31	151
186	191
56	57
120	211
12	41
99	102
75	241
37	53
16	30
45	46
182	201
229	230
33	52
8	195
163	168
1	5
6	48
194	210
15	32
5	26
62	69
18	151
132	147
165	166
94	103
140	202
220	222
31	39
36	136
125	155
52	136
213	221
83	234
215	223
143	177
76	90
148	188
95	108
64	109
16	31
215	227
149	209
77	79
39	151
33	203
80	234
17	27
37	40
234	237
185	193
5	25
137	145
18	39
75	90
236	239
47	54
23	41
59	72
102	110
190	217
204	211
142	216
146	231
154	174
130	215
83	237
152	161
78	82
7	195
134	194
33	46
218	226
76	91
231	235
37	51
21	195
196	221
205	234
92	220
30	41
94	101
118	127
47	49
40	48
126	135
34	100
78	230
24	151
56	60
3	19
140	232
59	137
80	237
78	83
58	135
158	197
95	110
99	107
46	179
144	215
12	86
183	210
111	146
164	175
17	24
128	131
172	180
8	19
47	48
23	43
97	160
117	222
12	30
133	182
154	172
96	98
152	163
215	216
162	166
91	229
147	183
89	230
140	141
16	18
36	93
163	176
1	61
148	171
194	202
33	200
156	178
164	168
50	51
177	188
11	19
163	172
185	198
208	225
57	109
5	6
66	135
65	69
18	34
26	28
12	31
102	146
187	225
78	228
34	86
32	39
213	217
60	66
46	119
162	167
91	228
37	48
155	173
192	197
117	149
148	197
133	141
40	200
13	43
163	175
92	223
53	119
14	15
94	104
105	231
37	200
130	207
35	86
48	219
66	121
85	203
204	207
133	197
99	112
130	211
143	188
95	107
122	215
41	43
140	143
16	20
99	113
59	116
163	178
58	68
138	222
209	227
76	228
127	207
82	241
128	134
176	178
84	199
21	150
78	234
20	39
6	22
98	169
84	219
106	160
92	204
183	202
1	71
0	8
57	58
111	235
63	116
56	109
132	194
99	111
112	113
155	175
79	90
201	232
182	192
49	189
159	176
58	69
96	240
138	223
76	229
131	132
13	41
207	215
135	137
187	198
172	176
185	203
228	239
101	103
161	178
134	143
75	80
127	226
35	41
20	151
9	19
95	113
99	114
75	205
77	89
154	168
130	209
21	26
34	151
89	234
42	208
32	70
131	171
155	174
107	169
12	34
163	180
58	66
149	218
0	21
110	240
205	228
104	231
187	217
152	159
80	205
14	18
98	114
3	61
140	194
141	232
186	213
59	65
7	71
147	158
132	232
133	177
66	116
95	112
27	30
13	31
73	221
16	43
74	241
96	103
59	109
152	168
120	220
92	130
158	188
76	82
127	212
155	161
16	23
22	29
31	86
95	97
193	208
50	93
173	178
177	183
13	16
108	146
11	22
81	93
172	178
0	67
52	189
15	43
18	31
98	115
107	112
74	75
93	189
117	216
12	20
110	169
190	193
67	150
217	225
7	21
128	210
0	11
156	164
76	83
193	203
117	144
148	194
68	121
149	216
157	174
33	179
184	193
32	100
106	231
1	19
228	234
14	16
46	93
102	103
31	41
104	146
133	192
131	197
17	32
211	220
174	178
120	222
129	142
147	188
133	147
89	239
108	114
194	197
109	137
94	231
193	214
198	208
93	200
173	176
50	189
82	234
105	114
54	136
191	199
28	70
23	35
59	66
6	11
123	145
4	195
3	26
92	127
33	36
171	210
89	238
166	181
99	146
122	209
108	115
155	162
45	179
72	126
157	172
143	158
80	229
112	146
130	226
130	149
172	173
0	70
28	71
216	223
95	169
23	34
59	69
7	67
190	196
3	29
211	222
174	176
92	120
1	10
152	172
76	78
89	237
75	236
17	43
97	231
69	137
55	72
115	146
128	177
58	62
80	87
184	196
109	135
17	23
97	146
64	69
140	170
69	109
197	201
26	67
92	215
96	146
172	174
0	71
57	116
66	109
14	100
8	29
41	100
25	29
78	237
9	21
119	214
123	147
131	194
154	178
152	173
190	225
29	61
56	116
76	79
8	70
155	164
95	111
1	11
105	111
58	63
161	175
165	180
23	24
22	67
97	115
55	62
106	114
87	205
90	211
237	241
160	235
18	24
14	20
118	216
178	180
212	218
153	157
82	205
48	50
125	173
42	84
36	44
26	70
221	233
92	122
80	239
183	194
57	66
156	161
132	202
42	219
122	220
177	210
155	167
64	123
21	71
42	191
207	223
117	206
97	114
130	144
44	189
24	32
123	137
5	11
103	160
193	225
131	183
25	61
16	34
26	71
154	176
219	233
0	1
134	188
14	34
131	147
108	111
60	121
197	210
161	173
19	25
131	143
13	32
97	113
114	235
33	119
127	149
16	86
79	229
82	90
48	52
20	41
143	210
15	20
94	160
13	23
16	35
36	46
59	135
36	189
58	137
105	146
0	2
114	160
156	163
14	35
55	68
230	234
92	207
77	238
34	35
170	197
167	176
223	227
65	116
47	189
37	119
82	228
55	59
90	222
5	9
81	136
132	140
118	223
47	81
82	91
44	50
9	25
133	201
8	61
121	135
78	205
0	3
63	121
53	179
166	175
64	126
73	224
97	107
169	240
159	165
129	227
11	195
27	32
198	203
198	233
22	71
186	199
20	23
56	65
52	53
32	41
118	220
36	52
12	13
48	54
20	43
141	177
120	144
31	100
92	118
24	27
131	148
37	179
60	116
115	235
159	164
21	67
30	34
5	19
100	151
199	221
184	185
102	112
58	109
57	126
119	200
56	66
52	54
213	214
96	115
17	100
46	136
50	119
177	201
87	236
53	93
13	20
144	220
30	86
0	5
57	69
171	202
132	183
65	109
40	219
46	51
97	105
55	65
159	167
30	35
167	173
184	203
107	240
74	90
207	218
122	144
48	189
96	169
114	231
119	203
133	210
32	43
130	222
186	217
120	204
87	239
147	170
29	195
203	208
3	5
13	100
192	201
16	39
2	70
106	146
45	53
49	50
116	126
57	68
104	105
33	51
5	61
119	179
75	228
127	216
97	104
103	231
72	137
182	210
55	64
230	238
159	166
191	213
132	148
42	185
47	200
98	240
98	99
12	100
47	93
130	223
83	229
128	194
125	166
131	202
144	222
16	24
120	122
196	213
63	135
0	7
147	201
33	50
4	26
88	90
37	47
164	166
168	176
97	111
49	93
11	25
68	109
157	162
167	175
74	88
188	192
83	91
106	235
24	39
114	146
101	104
138	226
56	69
85	198
142	209
60	63
36	48
130	220
83	228
80	228
111	231
9	179
9	28
95	102
131	188
13	17
55	126
24	31
205	241
51	179
193	198
37	93
37	46
112	240
153	172
161	166
134	147
62	64
236	241
159	173
98	146
37	50
107	110
125	164
143	170
104	112
57	64
60	109
221	224
116	121
7	11
170	232
33	48
56	126
98	235
61	70
198	225
37	45
168	178
2	41
154	156
161	165
14	151
168	174
125	159
19	61
142	215
36	50
83	230
48	93
63	66
104	113
136	189
66	68
99	101
51	119
13	15
3	9
177	232
72	145
1	8
92	227
68	116
10	28
205	239
147	202
4	5
17	39
37	189
22	195
46	52
154	157
103	146
228	229
